Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-02-25,4.07411,4.17472,4.07411,4.17472,4177.6800001821
2020-02-26,4.12437,4.17472,4.07411,4.10759,3109.965405541
2020-02-27,4.15794,4.23338,4.09089,4.09089,4297.1675677549
2020-02-28,4.07411,4.12437,4.05732,4.12437,17475.878919681
2020-03-02,4.27526,5.15546,4.05732,5.07163,53127.022705019
2020-03-03,5.02975,5.02975,4.52675,4.77826,34979.163244768
2020-03-04,4.82012,5.28126,4.82012,5.15546,59344.761083668
2020-03-05,5.19743,5.70043,5.07163,5.65847,75239.896219496
2020-03-06,5.65847,5.65847,5.32313,5.44892,29847.775136436
2020-03-09,5.365,5.365,4.44301,4.44301,28516.968649892
2020-03-10,4.52675,4.94592,4.52675,4.52675,13132.670270843
2020-03-11,4.65246,6.28717,4.65246,6.28717,255593.77298411
2020-03-12,6.45484,8.38265,4.65246,5.15546,714056.60759869
2020-03-13,5.02975,5.9938,4.69451,4.86208,209253.42487399
2020-03-16,5.28126,5.78426,4.90396,5.11359,279516.49947164
2020-03-17,5.4908,5.4908,4.94592,4.94592,104528.60108564
2020-03-18,4.90396,5.19743,4.56871,4.94592,102281.3578423
2020-03-19,4.94592,4.94592,4.69451,4.86208,27754.002163372
2020-03-20,4.86208,4.86208,4.52675,4.65246,89950.021625543
2020-03-23,4.73638,4.82012,4.35908,4.35908,55354.534056467
2020-03-24,4.52675,4.56871,4.35908,4.48488,20653.80973063
2020-03-25,4.35908,4.40096,4.19151,4.31722,54468.791353726
2020-03-26,4.19151,4.40096,4.19151,4.31722,7515.658378706
2020-03-27,4.31722,4.35908,4.19151,4.27526,11602.352432938
2020-03-30,4.31722,4.31722,4.17472,4.27526,70084.391354406
2020-03-31,4.27526,4.69451,4.23338,4.44301,50238.492975163
2020-04-01,4.52675,4.69451,4.35908,4.56871,26813.448649817
2020-04-02,4.61059,4.69451,4.35908,4.48488,46362.272434453
2020-04-03,4.35908,4.44301,4.27526,4.40096,42722.834596457
2020-04-06,4.44301,4.69451,4.35908,4.52675,86955.158922709
2020-04-07,4.65246,4.69451,4.61059,4.61059,57596.296218727
2020-04-08,4.73638,4.73638,4.48488,4.52675,13345.336216798
2020-04-09,4.65246,4.65246,4.48488,4.56871,9595.1805409588
2020-04-14,4.56871,4.56871,4.44301,4.44301,17736.778379152
2020-04-15,4.44301,4.44301,4.40096,4.44301,22471.336217196
2020-04-16,4.40096,4.52675,4.40096,4.48488,9383.6108112198
2020-04-17,4.40096,4.52675,4.40096,4.44301,9623.6821625817
2020-04-20,4.52675,4.52675,4.40096,4.40096,4794.8497299387
2020-04-21,4.48488,4.48488,4.27526,4.35908,19019.35135218
2020-04-22,4.31722,4.44301,4.31722,4.44301,13729.01189249
2020-04-23,4.48488,4.48488,4.35908,4.44301,3917.8767569275
2020-04-24,4.40096,4.52675,4.35908,4.48488,16046.412973672
2020-04-27,4.48488,4.48488,4.40096,4.44301,9157.7902706695
2020-04-28,4.44301,4.77826,4.44301,4.61059,49379.059461612
2020-04-29,4.69451,4.69451,4.48488,4.61059,16612.060541265
2020-04-30,4.65246,4.69451,4.48488,4.61059,8073.6324327844
2020-05-04,4.61059,4.61059,4.40096,4.61059,5558.9124326747
2020-05-05,4.61059,4.61059,4.44301,4.61059,6304.3394597343
2020-05-06,4.52675,4.56871,4.35908,4.44301,13835.344865468
2020-05-07,4.44301,4.56871,4.44301,4.56871,4620.5513515528
2020-05-08,4.44301,4.56871,4.44301,4.52675,760.77405408722
2020-05-11,4.48488,4.56871,4.48488,4.52675,4061.4810812581
2020-05-12,4.56871,4.56871,4.44301,4.52675,11829.269189705
2020-05-13,4.52675,4.52675,4.44301,4.52675,22591.920000985
2020-05-14,4.56871,4.56871,4.48488,4.48488,3471.7167569081
2020-05-15,4.56871,4.56871,4.48488,4.56871,2675.8637839004
2020-05-18,4.56871,4.65246,4.56871,4.61059,15235.212973637
2020-05-19,4.52675,4.61059,4.52675,4.61059,5598.3762164602
2020-05-20,4.61059,4.69451,4.61059,4.65246,10182.752432876
2020-05-21,4.65246,4.69451,4.65246,4.65246,8156.9448652204
2020-05-22,4.69451,4.86208,4.69451,4.86208,75720.03892222
2020-05-25,4.90396,5.02975,4.86208,5.02975,82319.260544129
2020-05-26,5.07163,5.07163,4.86208,4.90396,27513.93081201
2020-05-27,4.94592,5.07163,4.77826,4.98788,49493.065948103
2020-05-28,5.02975,5.07163,4.98788,4.98788,36416.30270429
2020-05-29,4.94592,4.94592,4.56871,4.82012,49419.619461614
2020-06-01,4.82012,4.82012,4.56871,4.65246,47447.526488555
2020-06-02,4.69451,4.73638,4.56871,4.65246,15422.665946618
2020-06-03,4.61059,4.73638,4.56871,4.56871,33991.472433914
2020-06-04,4.65246,4.69451,4.61059,4.61059,10480.9232437
2020-06-05,4.65246,4.65246,4.52675,4.56871,15434.724324997
2020-06-08,4.61059,4.61059,4.52675,4.56871,14527.057297931
2020-06-09,4.61059,4.61059,4.48488,4.61059,3778.657297462
2020-06-10,4.56871,4.61059,4.56871,4.56871,5656.4756759222
2020-06-12,4.48488,4.61059,4.48488,4.61059,5732.1145948445
2020-06-15,4.56871,4.61059,4.52675,4.52675,9743.1697301544
2020-06-16,4.61059,4.69451,4.52675,4.69451,12340.105946484
2020-06-17,4.56871,4.69451,4.56871,4.56871,5835.1589191733
2020-06-18,4.69451,4.69451,4.52675,4.52675,4031.883243419
2020-06-19,4.69451,4.69451,4.52675,4.52675,2271.360000099
2020-06-22,4.52675,4.61059,4.48488,4.48488,14349.470270896
2020-06-23,4.52675,4.61059,4.48488,4.61059,5278.2810813112
2020-06-24,4.61059,4.90396,4.61059,4.69451,25240.378379479
2020-06-25,4.65246,4.69451,4.52675,4.69451,3994.611892066
2020-06-26,4.69451,4.69451,4.56871,4.69451,3557.2216217767
2020-06-29,4.56871,4.65246,4.52675,4.65246,3193.277837977
2020-06-30,4.56871,4.65246,4.56871,4.61059,1447.0054054685
2020-07-01,4.61059,4.61059,4.23338,4.52675,27613.68648769
2020-07-02,4.52675,4.61059,4.48488,4.56871,4679.747027231
2020-07-03,4.52675,4.56871,4.52675,4.56871,1161.9891892398
2020-07-06,4.61059,4.61059,4.52675,4.61059,5811.0421624155
2020-07-07,4.52675,4.61059,4.52675,4.61059,2026.9037838721
2020-07-08,4.61059,4.61059,4.56871,4.61059,1850.4129730536
2020-07-09,4.61059,4.61059,4.52675,4.61059,5884.4886489052
2020-07-10,4.52675,4.56871,4.52675,4.56871,2030.1924325209
2020-07-13,4.61059,4.61059,4.52675,4.56871,2994.8627028332
2020-07-14,4.61059,4.61059,4.52675,4.61059,3491.4486488008
2020-07-15,4.61059,4.61059,4.52675,4.61059,3358.8064866329
2020-07-16,4.52675,4.61059,4.52675,4.56871,3268.9167568992
2020-07-17,4.56871,4.56871,4.48488,4.56871,4300.4562164037
2020-07-20,4.56871,4.56871,4.48488,4.56871,9858.2724328622
2020-07-21,4.56871,4.65246,4.56871,4.65246,9292.6248652699
2020-07-22,4.61059,4.65246,4.56871,4.65246,4162.3329731544
2020-07-23,4.61059,4.65246,4.52675,4.56871,12121.958919447
2020-07-24,4.56871,4.69451,4.56871,4.69451,4940.6464867018
2020-07-27,4.65246,4.73638,4.61059,4.73638,7073.8832435516
2020-07-28,4.73638,4.77826,4.61059,4.73638,9782.6335139399
2020-07-29,4.61059,4.77826,4.56871,4.73638,5902.0281083654
2020-07-30,4.73638,4.73638,4.44301,4.44301,15771.26270339
2020-07-31,4.61059,4.65246,4.48488,4.65246,4301.5524326199
2020-08-03,4.65246,4.65246,4.52675,4.61059,4320.1881082964
2020-08-04,4.61059,4.65246,4.61059,4.65246,6807.5027029994
2020-08-05,4.69451,4.73638,4.65246,4.73638,8931.9697301191
2020-08-06,4.73638,4.77826,4.69451,4.73638,8426.6140544214
2020-08-07,4.65246,4.77826,4.61059,4.77826,5807.7535137667
2020-08-10,4.77826,4.77826,4.77826,4.77826,1024.9621622068
2020-08-11,4.77826,4.77826,4.61059,4.73638,2516.9124325421
2020-08-12,4.69451,4.77826,4.61059,4.73638,2964.1686487779
2020-08-13,4.65246,4.77826,4.65246,4.69451,1791.2172973754
2020-08-14,4.77826,4.77826,4.65246,4.73638,600.72648651267
2020-08-17,4.77826,4.77826,4.65246,4.73638,3280.9751352782
2020-08-18,4.73638,4.77826,4.65246,4.77826,943.8421622033
2020-08-19,4.77826,4.77826,4.65246,4.73638,2341.5178379399
2020-08-20,4.77826,4.77826,4.65246,4.69451,4547.1048650631
2020-08-21,4.77826,4.77826,4.65246,4.73638,1825.2000000796
2020-08-24,4.73638,4.73638,4.69451,4.73638,1203.6454054579
2020-08-25,4.73638,4.73638,4.69451,4.73638,658.82594597466
2020-08-26,4.73638,4.73638,4.65246,4.73638,1636.6508108822
2020-08-27,4.69451,4.73638,4.65246,4.73638,6064.2681083724
2020-08-28,4.73638,4.77826,4.69451,4.77826,3131.8897298662
2020-08-31,4.73638,4.77826,4.69451,4.77826,4326.765405594
2020-09-01,4.77826,4.77826,4.65246,4.73638,3652.5924325916
2020-09-02,4.73638,4.77826,4.69451,4.77826,8871.6778382246
2020-09-03,4.69451,4.77826,4.69451,4.69451,4877.0659461585
2020-09-04,4.69451,4.77826,4.65246,4.73638,2157.3535136076
2020-09-07,4.77826,4.77826,4.69451,4.77826,13923.042162769
2020-09-08,4.69451,4.82012,4.69451,4.77826,7578.142703033
2020-09-09,4.73638,4.77826,4.65246,4.77826,4394.7308110024
2020-09-10,4.73638,4.77826,4.73638,4.77826,3864.1621623306
2020-09-11,4.77826,4.77826,4.73638,4.77826,8999.9351355274
2020-09-14,4.77826,4.77826,4.73638,4.77826,9065.7081085033
2020-09-15,4.77826,4.77826,4.77826,4.77826,434.10162164054
2020-09-16,4.77826,4.82012,4.73638,4.77826,2548.7027028138
2020-09-17,4.77826,4.90396,4.77826,4.90396,11617.699459966
2020-09-18,4.94592,4.94592,4.77826,4.90396,30655.686487823
2020-09-21,4.90396,4.94592,4.86208,4.94592,21746.737298245
2020-09-22,4.94592,4.94592,4.86208,4.94592,6473.1567570389
2020-09-23,4.94592,5.868,4.94592,5.78426,113256.67459953
2020-09-24,5.70043,6.20343,5.365,5.53276,130688.70487056
2020-09-25,5.15546,5.19743,4.73638,4.86208,131560.19676249
2020-09-28,4.86208,4.98788,4.77826,4.90396,29513.429190476
2020-09-29,5.02975,5.07163,4.90396,5.02975,31316.70486623
2020-09-30,5.07345,5.16093,4.98606,5.11724,15625.465946627
2020-10-01,5.16093,5.16093,5.02975,5.16093,4464.8886488433
2020-10-02,5.16093,5.20472,4.98606,5.11724,14649.833514152
2020-10-05,5.07345,5.11724,4.98606,5.11724,5311.1675677991
2020-10-06,5.11724,5.11724,4.98606,5.11724,5121.5221623854
2020-10-07,5.11724,5.11724,5.07345,5.11724,2184.7589190142
2020-10-08,5.07345,5.11724,4.98606,5.07345,10440.363243698
2020-10-09,5.07345,5.11724,4.98606,5.11724,8788.3654057885
2020-10-12,5.11724,5.11724,4.98606,5.02975,3642.7264866453
2020-10-13,5.02975,5.11724,4.81109,5.02975,21210.687568492
2020-10-14,5.02975,5.02975,4.81109,4.98606,14582.96432496
2020-10-15,4.94227,4.98606,4.81109,4.89858,6046.7286489122
2020-10-16,4.98606,5.11724,4.98606,4.98606,9237.8140544567
2020-10-19,5.07345,5.11724,5.07345,5.11724,3678.901621782
2020-10-20,5.16093,5.16093,5.07345,5.16093,3307.2843244685
2020-10-21,5.16093,5.20472,5.02975,5.16093,10500.655135593
2020-10-22,5.20472,5.20472,4.98606,5.16093,3825.7945947614
2020-10-23,5.20472,5.20472,5.02975,5.16093,5634.551351597
2020-10-26,5.16093,5.20472,5.02975,5.20472,2633.1113514661
2020-10-27,5.07345,5.20472,5.07345,5.16093,1767.1005406176
2020-10-28,5.07345,5.16093,4.81109,4.89858,11862.155676193
2020-10-29,4.81109,4.89858,4.76731,4.89858,6751.59567597
2020-10-30,4.81109,4.94227,4.81109,4.94227,2811.7945947172
2020-11-02,4.89858,5.02975,4.89858,5.02975,1913.9935135969
2020-11-03,5.02975,5.02975,5.02975,5.02975,1049.0789189646
2020-11-04,4.85479,5.02975,4.81109,4.98606,10391.033513966
2020-11-05,4.98606,4.98606,4.89858,4.98606,3931.0313515227
2020-11-06,5.02975,5.02975,4.89858,5.02975,1516.0670270931
2020-11-09,5.02975,5.02975,4.85479,4.98606,16891.595676412
2020-11-10,4.98606,4.98606,4.89858,4.98606,4416.6551353277
2020-11-12,4.98606,4.98606,4.89858,4.98606,1755.0421622387
2020-11-13,4.89858,4.98606,4.81109,4.98606,8380.5729733383
2020-11-16,5.07345,5.07345,4.94227,5.02975,6383.2670273053
2020-11-17,5.02975,5.02975,4.85479,4.89858,11475.191351852
2020-11-18,4.98606,4.98606,4.85479,4.98606,1804.3718919705
2020-11-19,4.98606,4.98606,4.89858,4.98606,5103.9827029252
2020-11-20,4.98606,4.98606,4.89858,4.94227,7390.6897300519
2020-11-23,4.94227,4.98606,4.89858,4.98606,1875.6259460277
2020-11-24,4.98606,4.98606,4.89858,4.98606,1769.2929730501
2020-11-25,4.98606,4.98606,4.94227,4.98606,15752.627027714
2020-11-26,4.94227,4.98606,4.94227,4.98606,7141.84864896
2020-11-27,4.98606,4.98606,4.89858,4.94227,24559.628109179
2020-11-30,4.89858,4.94227,4.81109,4.94227,14691.48973037
2020-12-01,4.94227,4.94227,4.81109,4.89858,6818.4648651621
2020-12-02,4.89858,4.94227,4.85479,4.94227,2057.5978379275
2020-12-03,4.89858,4.94227,4.89858,4.94227,1250.7827027572
2020-12-04,4.89858,4.94227,4.85479,4.94227,7107.8659462558
2020-12-07,4.94227,4.94227,4.85479,4.89858,2475.2562163241
2020-12-08,4.85479,4.94227,4.85479,4.94227,1623.496216287
2020-12-09,4.94227,4.98606,4.89858,4.98606,6460.0021624438
2020-12-10,4.98606,4.98606,4.89858,4.94227,5051.3643245445
2020-12-11,4.89858,4.98606,4.89858,4.94227,3105.5805406759
2020-12-14,4.94227,4.94227,4.89858,4.94227,1906.3200000831
2020-12-15,4.94227,4.94227,4.85479,4.94227,2746.0216217413
2020-12-16,4.94227,4.94227,4.89858,4.94227,6227.6043245958
2020-12-17,4.94227,4.98606,4.94227,4.94227,384.77189190866
2020-12-18,4.89858,4.94227,4.89858,4.94227,5226.7589191468
2020-12-21,4.98606,4.98606,4.85479,4.89858,5798.9837840366
2020-12-22,4.89858,4.94227,4.85479,4.89858,4486.8129731686
2020-12-23,4.94227,4.94227,4.85479,4.89858,4994.3610812988
2020-12-28,4.94227,4.94227,4.89858,4.94227,2193.5286487443
2020-12-29,4.89858,4.98606,4.89858,4.98606,7318.3394597785
2020-12-30,4.94227,4.98606,4.94227,4.98606,2236.2810811786
2021-01-04,4.98606,4.98606,4.94227,4.98606,8289.5870273884
2021-01-05,4.98606,4.98606,4.94227,4.98606,4812.389189399
2021-01-07,4.98606,5.07345,4.98606,5.07345,6233.0854056771
2021-01-08,5.07345,5.07345,4.85479,4.98606,28388.711352589
2021-01-11,4.98606,5.02975,4.89858,5.02975,2344.8064865887
2021-01-12,5.02975,5.02975,4.94227,5.02975,8632.702703079
2021-01-13,5.02975,5.02975,4.85479,5.02975,5120.4259461691
2021-01-14,5.02975,5.07345,4.98606,5.02975,4049.4227028792
2021-01-15,5.02975,5.07345,5.02975,5.07345,246.6486486594
2021-01-18,5.07345,5.07345,4.94227,5.02975,646.76756759576
2021-01-19,5.02975,5.02975,4.98606,5.02975,1314.3632433005
2021-01-20,5.02975,5.02975,4.98606,5.02975,3046.3848649977
2021-01-21,5.02975,5.07345,4.98606,5.02975,2720.8086487672
2021-01-22,5.07345,5.07345,5.02975,5.07345,2727.3859460648
2021-01-25,5.02975,5.07345,5.02975,5.07345,618.2659459729
2021-01-26,5.07345,5.07345,4.98606,5.07345,394.63783785504
2021-01-27,5.02975,5.07345,5.02975,5.07345,2058.6940541438
2021-01-28,5.02975,5.02975,4.98606,5.02975,537.14594596936
2021-01-29,5.02975,5.02975,4.98606,5.02975,677.46162165115
2021-02-01,5.07345,5.07345,4.98606,5.07345,953.70810814968
2021-02-02,4.98606,5.07345,4.98606,5.07345,82.2162162198
2021-02-03,5.02975,5.07345,4.89858,5.02975,7654.8778381715
2021-02-04,4.94227,5.07345,4.89858,4.89858,6934.6637840861
2021-02-05,4.89858,4.98606,4.89858,4.98606,2094.8691892805
2021-02-08,4.98606,5.07345,4.98606,5.07345,3254.6659460878
2021-02-09,4.98606,4.98606,4.94227,4.98606,1540.1837838509
2021-02-10,4.98606,5.07345,4.98606,4.98606,3508.9881082611
2021-02-11,4.98606,5.07345,4.98606,5.02975,5510.6789191591
2021-02-12,5.07345,5.07345,4.98606,5.07345,2766.8497298503
2021-02-15,5.02975,5.24842,5.02975,5.11724,25195.433514612
2021-02-16,5.11724,5.16093,5.02975,5.11724,6658.4172975875
2021-02-17,5.16093,5.16093,5.07345,5.16093,4134.9275677478
2021-02-18,5.16093,5.20472,5.16093,5.20472,2396.3286487531
2021-02-19,5.20472,5.24842,5.20472,5.20472,6874.3718921915
2021-02-22,5.20472,5.24842,5.20472,5.24842,1832.8735135934
2021-02-23,5.24842,5.24842,5.20472,5.20472,1195.971891944
2021-02-24,5.20472,5.24842,5.20472,5.20472,2766.8497298503
2021-02-25,5.24842,5.24842,5.24842,5.24842,1901.935135218
2021-02-26,5.20472,5.20472,5.11724,5.20472,2235.1848649623
2021-03-01,5.20472,5.24842,5.20472,5.24842,1178.4324324838
2021-03-02,5.20472,5.24842,5.16093,5.24842,537.14594596936
2021-03-03,5.20472,5.24842,5.16093,5.24842,1645.4205406123
2021-03-04,5.20472,5.24842,5.16093,5.20472,3085.8486487832
2021-03-05,5.16093,5.24842,5.16093,5.16093,2497.1805406494
2021-03-08,5.20472,5.2922,5.20472,5.2922,3154.9102704078
2021-03-09,5.2922,5.2922,5.24842,5.2922,2694.4994595769
2021-03-10,5.24842,5.24842,5.20472,5.20472,931.7837838244
2021-03-11,5.20472,5.24842,5.20472,5.20472,1154.315675726
2021-03-12,5.20472,5.3359,5.20472,5.2922,3895.9524326023
2021-03-15,5.24842,5.2922,5.24842,5.24842,1571.9740541226
2021-03-16,5.24842,5.3359,5.24842,5.3359,5113.8486488716
2021-03-17,5.2922,5.3359,5.24842,5.2922,35894.503785348
2021-03-18,5.2922,5.3359,5.2922,5.3359,674.17297300236
2021-03-19,5.2922,5.55456,5.2922,5.55456,22294.845406377
2021-03-22,5.51087,5.55456,5.46717,5.55456,9996.3956761114
2021-03-23,5.55456,5.77331,5.55456,5.59835,8866.1967571432
2021-03-24,5.55456,5.59835,5.51087,5.51087,8911.1416220101
2021-03-25,5.51087,5.64204,5.51087,5.51087,12694.183784337
2021-03-26,5.51087,5.55456,5.51087,5.51087,1821.9113514308
2021-03-29,5.51087,5.55456,5.51087,5.51087,1953.4572973824
2021-03-30,5.51087,5.55456,5.46717,5.51087,1999.4983784655
2021-03-31,5.46717,5.51087,5.46717,5.51087,115.10270270772
2021-04-01,5.51087,5.59835,5.51087,5.59835,757.48540543842
2021-04-06,5.59835,5.59835,5.52838,5.59835,3877.3167569258
2021-04-07,5.59835,5.63329,5.54589,5.63329,1434.9470270896
2021-04-08,5.58083,5.59835,5.58083,5.58083,1460.1600000636
2021-04-09,5.58083,5.61586,5.56332,5.61586,834.2205405769
2021-04-12,5.59835,5.61586,5.58083,5.61586,2762.4648649853
2021-04-13,5.58083,5.58083,5.54589,5.58083,1154.315675726
2021-04-14,5.56332,5.59835,5.52838,5.59835,3792.9081082734
2021-04-15,5.52838,5.58083,5.52838,5.58083,2308.631351452
2021-04-16,5.6508,5.94819,5.61586,5.77331,38551.731893572
2021-04-19,5.77331,5.93077,5.70334,5.93077,18003.158919704
2021-04-20,5.91325,5.9657,5.72077,5.9657,7662.5513516854
2021-04-21,5.91325,6.03567,5.68583,5.80825,9323.3189193253
2021-04-22,5.77331,5.77331,5.68583,5.68583,469.18054056099
2021-04-23,5.68583,5.93077,5.68583,5.80825,48896.724326456
2021-04-26,5.84328,6.24567,5.73828,6.21064,27279.34054173
2021-04-27,6.19312,6.35058,6.03567,6.21064,3903.6259461161
2021-04-28,6.15819,6.21064,6.00074,6.19312,3329.2086487938
2021-04-29,6.00074,6.26318,6.00074,6.19312,1177.3362162675
2021-04-30,6.1757,6.1757,5.91325,6.12315,21528.590271209
2021-05-04,6.12315,6.12315,5.87822,6.00074,9021.8594598527
2021-05-05,6.00074,6.19312,5.8608,6.1757,12517.692973519
2021-05-06,6.21064,6.26318,6.03567,6.21064,2019.2302703583
2021-05-07,6.1757,6.3856,6.15819,6.3856,13368.356757339
2021-05-10,6.3856,6.3856,6.26318,6.36809,2025.8075676559
2021-05-11,6.24567,6.3856,6.21064,6.3856,4674.2659461497
2021-05-12,6.29812,6.3856,6.19312,6.3856,953.70810814968
2021-05-13,6.3856,6.47308,6.22815,6.47308,5086.443243465
2021-05-14,6.31563,6.47308,6.31563,6.3856,9273.9891895934
2021-05-17,6.52554,6.56056,6.33315,6.56056,3481.5827028545
2021-05-18,6.3856,6.57808,6.33315,6.3856,2636.4000001149
2021-05-19,6.40312,6.57808,6.3856,6.3856,2422.6378379434
2021-05-20,6.54305,6.54305,6.29812,6.29812,3521.04648664
2021-05-21,6.26318,6.40312,6.26318,6.40312,735.56108111314
2021-05-24,6.29812,6.47308,6.29812,6.3856,2630.9189190336
2021-05-25,6.43806,6.43806,6.36809,6.36809,1548.953513581
2021-05-26,6.29812,6.43806,6.29812,6.29812,1179.5286487001
2021-05-27,6.31563,6.31563,6.26318,6.26318,949.32324328462
2021-05-28,6.29812,6.42063,6.28061,6.28061,2137.6216217148
2021-05-31,6.28061,6.36809,6.26318,6.26318,1326.4216216794
2021-06-01,6.28061,6.29812,6.26318,6.29812,1808.7567568356
2021-06-02,6.50802,6.50802,6.28061,6.28061,2934.5708109387
2021-06-04,6.28061,6.3856,6.28061,6.3856,1218.9924324856
2021-06-07,6.45557,6.47308,6.29812,6.29812,1035.9243243695
2021-06-08,6.29812,6.43806,6.29812,6.3856,2075.1372973878
2021-06-09,6.47308,6.47308,6.3856,6.3856,286.1124324449
2021-06-10,6.31563,6.31563,6.29812,6.29812,542.62702705068
2021-06-11,6.33315,6.3856,6.33315,6.3856,256.51459460578
2021-06-14,6.29812,6.3856,6.29812,6.35058,2002.7870271143
2021-06-15,6.33315,6.36809,6.33315,6.36809,374.90594596229
2021-06-16,6.33315,6.35058,6.33315,6.35058,1257.3600000548
2021-06-17,6.3856,6.3856,6.29812,6.35058,1665.152432505
2021-06-18,6.35058,6.35058,6.29812,6.35058,882.45405409252
2021-06-21,6.3856,6.3856,6.35058,6.35058,487.81621623748
2021-06-22,6.35058,6.36809,6.35058,6.36809,256.51459460578
2021-06-23,6.35058,6.3856,6.35058,6.3856,1157.6043243748
2021-06-24,6.3856,6.3856,6.36809,6.36809,2642.9772974125
2021-06-25,6.36809,6.3856,6.36809,6.3856,2739.4443244437
2021-06-28,6.29812,6.45557,6.29812,6.40312,953.70810814968
2021-06-29,6.45557,6.50802,6.33315,6.33315,1463.4486487124
2021-06-30,6.3856,6.45557,6.35058,6.35058,1947.9762163011
2021-07-01,6.35058,6.3856,6.35058,6.3856,624.84324327048
2021-07-02,6.45557,6.45557,6.29812,6.3856,2907.1654055321
2021-07-05,6.35058,6.45557,6.35058,6.45557,405.60000001768
2021-07-06,6.3856,6.45557,6.29812,6.29812,1540.1837838509
2021-07-07,6.33315,6.33315,6.33315,6.33315,736.65729732941
2021-07-08,6.3856,6.3856,6.31563,6.31563,1477.6994595239
2021-07-09,6.35058,6.35058,6.29812,6.35058,892.3200000389
2021-07-12,6.36809,6.3856,6.35058,6.3856,2425.9264865922
2021-07-13,6.3856,6.3856,6.36809,6.3856,4575.6064866859
2021-07-14,6.56805,6.56805,6.3856,6.3856,2913.7427028297
2021-07-15,6.3856,6.56805,6.29438,6.29438,3425.675675825
2021-07-16,6.29438,6.3856,6.20315,6.3856,1195.971891944
2021-07-19,6.20315,6.34911,6.11194,6.20315,1541.2800000672
2021-07-20,6.11194,6.27613,6.11194,6.27613,830.93189192811
2021-07-21,6.20315,6.27613,6.20315,6.27613,793.66054057514
2021-07-22,6.27613,6.27613,6.27613,6.27613,1311.0745946517
2021-07-23,6.3856,6.3856,6.3856,6.3856,158.95135135828
2021-07-26,6.3856,6.3856,6.27613,6.3856,88.793513517384
2021-07-27,6.34911,6.34911,6.27613,6.34911,582.09081083618
2021-07-28,6.27613,6.34911,6.27613,6.34911,671.98054056983
2021-07-29,6.20315,6.20315,6.20315,6.20315,5.48108108132
2021-07-30,6.20315,6.34911,6.20315,6.34911,8.769729730112
2021-08-02,6.34911,6.34911,6.11194,6.13018,4279.6281082947
2021-08-03,6.18491,6.29438,6.18491,6.29438,554.68540542958
2021-08-04,6.14842,6.14842,6.14842,6.14842,219.2432432528
2021-08-05,6.27613,6.27613,6.13018,6.27613,335.44216217678
2021-08-06,6.27613,6.29438,6.27613,6.29438,131.54594595168
2021-08-09,6.29438,6.29438,6.29438,6.29438,547.01189191574
2021-08-10,6.29438,6.29438,6.23964,6.23964,1018.3848649093
2021-08-11,6.29438,6.29438,6.2214,6.27613,368.3286486647
2021-08-13,6.27613,6.27613,6.11194,6.11194,2516.9124325421
2021-08-16,6.13018,6.27613,6.11194,6.18491,2977.323243373
2021-08-17,6.27613,6.27613,6.25789,6.25789,1172.9513514025
2021-08-18,6.2214,6.2214,6.2214,6.2214,9.865945946376
2021-08-19,6.25789,6.27613,6.25789,6.27613,331.05729731173
2021-08-20,6.20315,6.25789,6.20315,6.25789,420.94702704538
2021-08-23,6.25789,6.25789,6.20315,6.25789,766.25513516854
2021-08-24,6.25789,6.25789,6.25789,6.25789,1370.27027033
2021-08-25,6.23964,6.23964,6.20315,6.23964,428.62054055922
2021-08-26,6.23964,6.23964,6.14842,6.20315,2673.6713514679
2021-08-27,6.20315,6.20315,6.20315,6.20315,99.755675680024
2021-08-30,6.25789,6.25789,6.13018,6.23964,384.77189190866
2021-08-31,6.23964,6.23964,6.20315,6.23964,910.95567571538
2021-09-02,6.34911,6.34911,6.16667,6.34911,4432.0021623554
2021-09-06,6.34911,6.36736,6.27613,6.27613,787.08324327755
2021-09-07,6.31263,6.31263,6.29438,6.29438,347.50054055569
2021-09-08,6.31263,6.36736,6.25789,6.34911,2808.5059460684
2021-09-09,6.34911,6.34911,6.23964,6.33087,470.27675677726
2021-09-10,6.29438,6.29438,6.29438,6.29438,109.6216216264
2021-09-13,6.20315,6.34911,6.20315,6.34911,2218.7416217183
2021-09-14,6.2214,6.34911,6.2214,6.34911,172.10594595345
2021-09-15,6.29438,6.34911,6.29438,6.34911,1493.0464865516
2021-09-16,6.34911,6.34911,6.34911,6.34911,518.51027029287
2021-09-17,6.34911,6.36736,6.31263,6.36736,7426.8648651886
2021-09-20,6.36736,6.36736,6.23964,6.36736,1206.9340541067
2021-09-21,6.2214,6.2214,6.2214,6.2214,1024.9621622068
2021-09-22,6.29438,6.29438,6.29438,6.29438,10.96216216264
2021-09-23,6.33087,6.47682,6.33087,6.45858,5105.0789191414
2021-09-24,6.45858,6.56805,6.29438,6.53156,1935.9178379222
2021-09-27,6.53156,6.53156,6.53156,6.53156,110.71783784266
2021-09-28,6.3856,6.53156,6.3856,6.47682,902.18594598527
2021-09-29,6.47682,6.47682,6.3856,6.3856,1141.1610811308
2021-09-30,6.29438,6.47682,6.29438,6.47682,4828.8324326429
2021-10-01,6.31263,6.47682,6.2214,6.47682,1291.342702759
2021-10-04,6.45858,6.45858,6.45858,6.45858,10.96216216264
2021-10-05,6.27613,6.44033,6.27613,6.44033,321.19135136535
